Device ID,Vehicle Type,Trip Duration,duration_minutes,Trip Distance,Start Time,End Time,month,Hour,day ,Start District,End District,Origin Cell ID,Destination Cell ID,Year,Start Latitude,Start Longitude,End Latitude,End Longitude,status
a5fedb23-229a-40b6-ae98-07d820dc83bf,bicycle,2530,42.17,4442,07/13/2018 06:15:00,07/13/2018 07:00:00,7,18,5,9,3,13292,15649,2018,30.274,-97.764,30.261,-97.731,Active
3df56195-7a5c-42c1-8e68-94bf4477840f,bicycle,480,8,395,10/14/2018 01:45:00,10/14/2018 01:45:00,10,13,7,9,5,13757,13759,2018,30.255,-97.757,30.261,-97.758,Active
9b8c79d1-2950-47c4-81d8-ee75242ed99a,bicycle,1560,26,6422,08/26/2018 09:45:00,08/26/2018 10:15:00,8,9,7,3,9,15493,14389,2018,30.263,-97.732,30.261,-97.747,Active
519b3853-a06e-4290-80e5-81f95e512cb2,bicycle,1064,17.73,3219,07/13/2018 06:30:00,07/13/2018 06:45:00,7,18,5,9,9,14550,15486,2018,30.269,-97.745,30.248,-97.733,Active
839d2c0d-133c-4262-b7bd-0a174b143575,bicycle,396,6.6,1271,07/13/2018 06:30:00,07/13/2018 06:45:00,7,18,5,3,3,16277,15965,2018,30.256,-97.72,30.263,-97.725,Active
2181142b-48eb-48ab-9e59-46a0d9cfb458,bicycle,604,10.07,2688,07/13/2018 06:30:00,07/13/2018 06:45:00,7,18,5,9,9,14872,15022,2018,30.285,-97.742,30.268,-97.739,Active
3e7b2d94-2e70-4e5a-bc03-148df79a60fc,bicycle,653,10.88,2414,07/13/2018 07:00:00,07/13/2018 07:15:00,7,19,5,9,9,14708,13292,2018,30.27,-97.745,30.274,-97.764,Active
3f1d1225-148c-4f2f-baa4-8c6d0e850a7b,bicycle,798,13.3,3895,07/13/2018 07:00:00,07/13/2018 07:15:00,7,19,5,1,1,16281,17391,2018,30.266,-97.719,30.283,-97.703,Active
007bcc39-5b2c-4844-8507-feb0bedffe02,bicycle,640,10.67,1352,07/13/2018 07:15:00,07/13/2018 07:30:00,7,19,5,9,9,14393,14712,2018,30.27,-97.749,30.28,-97.744,Active
35a57919-6f40-4a33-97fb-ebca96a75cc2,bicycle,605,10.08,1336,07/13/2018 07:15:00,07/13/2018 07:30:00,7,19,5,9,9,14393,14712,2018,30.27,-97.748,30.28,-97.744,Active
50b1f51b-f989-44b8-b199-3c84cb2be710,bicycle,3242,54.03,1947,07/13/2018 07:15:00,07/13/2018 08:15:00,7,19,5,3,3,16591,15805,2018,30.254,-97.716,30.258,-97.728,Active
63e4a20c-cc6b-48e2-a371-cb546e072212,bicycle,424,7.07,1674,07/13/2018 07:45:00,07/13/2018 07:45:00,7,19,5,9,3,15019,15807,2018,30.262,-97.739,30.262,-97.726,Active
3f1d1225-148c-4f2f-baa4-8c6d0e850a7b,bicycle,943,15.72,3476,07/13/2018 07:45:00,07/13/2018 08:00:00,7,19,5,1,1,17391,15967,2018,30.283,-97.703,30.268,-97.724,Active
cffbb3c6-0774-4d24-9d67-a0ced15c254f,bicycle,720,12,1,01/10/2018 00:00:00,01/10/2018 00:15:00,10,0,1,9,9,15021,15021,2018,30.265,-97.738,30.265,-97.738,Active
ddf9141f-be46-41b9-8e11-f107ef233467,bicycle,2243,37.38,810,09/24/2018 07:30:00,09/24/2018 08:15:00,9,19,1,9,9,15017,14703,2018,30.255,-97.739,30.259,-97.744,Active
257894d1-2acc-4a5d-bbbf-4494c45f4006,bicycle,4531,75.52,1529,07/13/2018 07:45:00,07/13/2018 09:00:00,7,19,5,9,9,14387,14705,2018,30.256,-97.748,30.263,-97.744,Active
033ef68a-46a1-44a6-8926-91b40156ad01,bicycle,240,4,817,02/09/2018 11:30:00,02/09/2018 11:45:00,9,11,7,9,9,14547,14547,2018,30.26,-97.746,30.26,-97.746,Active
f42ff524-ed37-4757-807c-9c0d3ea9e2b4,bicycle,989,16.48,3106,07/13/2018 07:45:00,07/13/2018 08:00:00,7,19,5,9,9,13767,15180,2018,30.281,-97.758,30.268,-97.736,Active
b831d5f2-e51b-4c39-a2c3-10e4f1394d89,bicycle,779,12.98,2527,07/13/2018 07:45:00,07/13/2018 08:00:00,7,19,5,1,1,17075,17075,2018,30.281,-97.709,30.281,-97.709,Active
9f6f7c55-e4b3-444e-9c03-bb6da42592ac,bicycle,525,8.75,1320,07/13/2018 08:00:00,07/13/2018 08:00:00,7,20,5,1,1,16917,17075,2018,30.281,-97.71,30.281,-97.709,Active
85ab79fe-e6e7-43b6-b4c5-6f7743e40647,bicycle,770,12.83,933,07/13/2018 08:00:00,07/13/2018 08:15:00,7,20,5,9,9,15019,14705,2018,30.26,-97.739,30.263,-97.745,Active
20db6bbc-0477-40cf-be2d-c38e78730297,bicycle,12021,200.35,66821,10/27/2018 02:00:00,10/27/2018 05:15:00,10,14,6,9,3,14077,17855,2018,30.267,-97.752,30.262,-97.696,Active
ab5d68d4-9edc-45ac-a603-a56671d9c35e,bicycle,900,15,923,09/09/2018 18:00:00,09/09/2018 18:15:00,9,18,7,9,9,14391,14863,2018,30.265,-97.747,30.264,-97.741,Active
345f5fe8-afa9-4340-82f8-c1d403950017,bicycle,1518,25.3,5777,10/25/2018 03:45:00,10/25/2018 04:15:00,10,15,4,3,5,16593,13600,2018,30.259,-97.715,30.257,-97.759,Active
73e0d486-b51f-440a-b833-b6a0098ec1b0,bicycle,1065,17.75,4554,07/13/2018 08:15:00,07/13/2018 08:45:00,7,20,5,9,5,15486,13760,2018,30.247,-97.732,30.263,-97.759,Active
71e8d08d-40a3-46d5-9c63-ff69ec499709,bicycle,431,7.18,1529,07/13/2018 08:30:00,07/13/2018 08:30:00,7,20,5,9,9,14389,14865,2018,30.26,-97.748,30.269,-97.742,Active
cb6ab444-4a27-4dba-b8cb-55178962d580,bicycle,2523,42.05,3315,07/13/2018 08:30:00,07/13/2018 09:15:00,7,20,5,5,5,13760,13760,2018,30.263,-97.759,30.263,-97.759,Active
3f1d1225-148c-4f2f-baa4-8c6d0e850a7b,bicycle,1419,23.65,4635,07/13/2018 08:45:00,07/13/2018 09:00:00,7,20,5,1,9,15967,14392,2018,30.268,-97.725,30.269,-97.748,Active
e4688a10-322d-45b9-a477-e17b929ef863,bicycle,334,5.57,1143,07/13/2018 08:45:00,07/13/2018 08:45:00,7,20,5,9,9,14702,14705,2018,30.255,-97.744,30.264,-97.744,Active
11560ec1-1040-4a60-b56d-96f68e37cc88,bicycle,1681,28.02,5745,07/13/2018 08:45:00,07/13/2018 09:15:00,7,20,5,3,9,16111,15021,2018,30.236,-97.722,30.266,-97.74,Active
c1fd4602-0611-4b6f-98e8-aa1af1a3dfe3,bicycle,627,10.45,2334,07/13/2018 08:45:00,07/13/2018 09:00:00,7,20,5,9,1,15180,16285,2018,30.27,-97.736,30.275,-97.72,Active
6d16e24c-1a43-4588-b86c-73d6f83f9fda,bicycle,682,11.37,1722,07/13/2018 09:00:00,07/13/2018 09:00:00,7,21,5,1,1,15026,15495,2018,30.277,-97.739,30.268,-97.732,Active
e7db4037-934a-4090-86e9-0f4d910f6e0a,bicycle,600,10,5,09/16/2018 06:30:00,09/16/2018 06:45:00,9,18,7,9,9,14068,14546,2018,30.247,-97.754,30.258,-97.746,Active
6f84582a-47dc-4683-b597-cb0ff7c613db,bicycle,5674,94.57,8723,07/13/2018 09:00:00,07/13/2018 10:30:00,7,21,5,9,9,15180,13925,2018,30.269,-97.736,30.281,-97.757,Active
7a18b2ab-d421-467a-b131-31a3a9b7e632,bicycle,55,0.92,39,10/25/2018 11:15:00,10/25/2018 11:15:00,10,11,4,9,9,14075,14075,2018,30.263,-97.754,30.263,-97.754,Active
3f1d1225-148c-4f2f-baa4-8c6d0e850a7b,bicycle,345,5.75,805,07/13/2018 09:00:00,07/13/2018 09:15:00,7,21,5,9,9,14392,14077,2018,30.268,-97.748,30.269,-97.753,Active
cb6ab444-4a27-4dba-b8cb-55178962d580,bicycle,1161,19.35,4780,07/13/2018 09:15:00,07/13/2018 09:30:00,7,21,5,5,9,13760,15485,2018,30.263,-97.759,30.246,-97.731,Active
3536eff0-f85e-4461-97ed-e8897b458d04,bicycle,339,5.65,1014,07/13/2018 09:30:00,07/13/2018 09:30:00,7,21,5,9,9,15018,15180,2018,30.259,-97.739,30.268,-97.737,Active
21d01f81-3e52-4789-8094-95309d81b53d,bicycle,2043,34.05,5172,10/23/2018 11:30:00,10/23/2018 12:00:00,10,11,2,9,9,14707,13438,2018,30.268,-97.743,30.247,-97.762,Active
243b973f-f172-4250-9e1f-0f9fea7bf45d,bicycle,986,16.43,4216,07/13/2018 09:45:00,07/13/2018 10:00:00,7,21,5,9,1,14559,17234,2018,30.291,-97.746,30.284,-97.705,Active
e4de124f-8adc-42bb-9413-95df23bad1a0,bicycle,646,10.77,2929,07/13/2018 09:45:00,07/13/2018 09:45:00,7,21,5,9,3,14391,15962,2018,30.266,-97.748,30.257,-97.724,Active
08b8d3a4-0b4c-4f7d-8416-ada1a8de5131,bicycle,476,7.93,1304,07/13/2018 10:00:00,07/13/2018 10:00:00,7,22,5,9,9,14244,14873,2018,30.291,-97.75,30.287,-97.742,Active
007bcc39-5b2c-4844-8507-feb0bedffe02,bicycle,1137,18.95,2124,07/13/2018 10:15:00,07/13/2018 10:30:00,7,22,5,9,9,14712,14705,2018,30.28,-97.744,30.264,-97.744,Active
35a57919-6f40-4a33-97fb-ebca96a75cc2,bicycle,1039,17.32,2189,07/13/2018 10:15:00,07/13/2018 10:30:00,7,22,5,9,9,14712,14705,2018,30.28,-97.744,30.264,-97.744,Active
08b8d3a4-0b4c-4f7d-8416-ada1a8de5131,bicycle,485,8.08,1046,07/13/2018 10:15:00,07/13/2018 10:30:00,7,22,5,9,9,14873,14401,2018,30.287,-97.742,30.29,-97.748,Active
0c7c9498-cd12-4a4b-8814-bc44fb9a06c0,bicycle,900,15,3851,12/10/2018 15:15:00,12/10/2018 15:30:00,10,15,5,0,5,OUT_OF_BOUNDS,13603,2018,40.414,-86.884,30.264,-97.76,Active
7a18b2ab-d421-467a-b131-31a3a9b7e632,bicycle,300,5,2,09/21/2018 10:00:00,09/21/2018 10:00:00,9,10,5,9,9,14389,14390,2018,30.261,-97.749,30.262,-97.747,Active
3de0ca5b-8c72-4330-ab8c-dcdffdae2d5a,bicycle,607,10.12,1996,07/13/2018 10:15:00,07/13/2018 10:30:00,7,22,5,9,3,14864,15964,2018,30.266,-97.742,30.261,-97.725,Active
6d16e24c-1a43-4588-b86c-73d6f83f9fda,bicycle,1170,19.5,2076,07/13/2018 10:45:00,07/13/2018 11:00:00,7,22,5,1,9,15337,15019,2018,30.268,-97.733,30.261,-97.738,Active
3de0ca5b-8c72-4330-ab8c-dcdffdae2d5a,bicycle,484,8.07,1577,07/13/2018 11:15:00,07/13/2018 11:15:00,7,23,5,3,9,15964,15022,2018,30.261,-97.725,30.268,-97.738,Active
e4688a10-322d-45b9-a477-e17b929ef863,bicycle,1299,21.65,3267,07/13/2018 11:15:00,07/13/2018 11:30:00,7,23,5,9,5,14705,13441,2018,30.263,-97.743,30.253,-97.764,Active
cb6ab444-4a27-4dba-b8cb-55178962d580,bicycle,808,13.47,1867,07/13/2018 11:15:00,07/13/2018 11:30:00,7,23,5,9,9,15485,15018,2018,30.246,-97.731,30.259,-97.739,Active
007bcc39-5b2c-4844-8507-feb0bedffe02,bicycle,992,16.53,3299,07/13/2018 11:15:00,07/13/2018 11:30:00,7,23,5,9,5,14705,13441,2018,30.264,-97.744,30.253,-97.764,Active
ae82276e-1c3f-4ddf-ba59-559b7ae00fc5,bicycle,1218,20.3,4683,07/13/2018 11:15:00,07/13/2018 11:45:00,7,23,5,9,3,14391,16111,2018,30.266,-97.748,30.237,-97.723,Active
d9fa8c4b-1b1f-49a3-a022-2676ee0b5e82,bicycle,2329,38.82,3170,07/13/2018 11:15:00,07/14/2018 12:00:00,7,23,5,9,9,14716,14401,2018,30.29,-97.744,30.29,-97.748,Active
4d9d8c45-f828-457c-847e-a9ae8361f5e3,bicycle,3360,56,4725,03/10/2018 14:30:00,03/10/2018 15:30:00,10,14,3,5,5,13445,13445,2018,30.264,-97.763,30.263,-97.763,Active
bd03ca56-92d6-4c97-b0fa-2be873c04af3,bicycle,3615,60.25,9785,07/13/2018 11:30:00,07/14/2018 12:30:00,7,23,5,9,9,15180,15975,2018,30.27,-97.736,30.288,-97.725,Active
257894d1-2acc-4a5d-bbbf-4494c45f4006,bicycle,645,10.75,1609,07/13/2018 11:30:00,07/13/2018 11:45:00,7,23,5,9,9,14705,15018,2018,30.264,-97.744,30.259,-97.739,Active
35a57919-6f40-4a33-97fb-ebca96a75cc2,bicycle,444,7.4,998,07/13/2018 11:30:00,07/13/2018 11:45:00,7,23,5,9,9,14705,15018,2018,30.264,-97.744,30.259,-97.739,Active
27c33c5f-c1a7-4c13-94be-fa4bdf57cf07,bicycle,9,0.15,7,09/13/2018 04:30:00,09/13/2018 04:30:00,9,16,4,8,8,12973,12973,2018,30.264,-97.77,30.264,-97.77,Active
8dadc1d3-be7d-4577-8509-1eb22a8f6cff,bicycle,300,5,733,08/10/2018 03:15:00,08/10/2018 03:30:00,10,3,1,9,9,14559,14874,2018,30.29,-97.746,30.291,-97.741,Active
6088a23e-f21b-4a10-b681-1ac635b4c561,bicycle,1380,23,2363,04/09/2018 14:15:00,04/09/2018 14:45:00,9,14,2,9,9,14546,14549,2018,30.259,-97.746,30.266,-97.746,Active
12df62dc-d5dd-430f-be7b-8b70bed97fb9,bicycle,3,0.05,0,11/09/2018 12:30:00,11/09/2018 12:30:00,9,12,2,5,5,13446,13446,2018,30.264,-97.761,30.264,-97.761,Active
e0514966-6c7e-4019-b346-73bdd662d4d9,bicycle,754,12.57,2891,10/13/2018 05:15:00,10/13/2018 05:15:00,10,17,6,9,9,14546,15800,2018,30.259,-97.745,30.245,-97.726,Active
1cd5c436-d462-4d71-9574-f381073dbf35,bicycle,1,0.02,0,09/15/2018 09:45:00,09/15/2018 09:45:00,9,9,6,9,9,14705,14705,2018,30.263,-97.744,30.263,-97.744,Active
187d80e9-1095-4fc1-8b2c-70cfd9f27e26,bicycle,480,8,1417,10/27/2018 02:15:00,10/27/2018 02:15:00,10,14,6,8,5,12973,13130,2018,30.264,-97.771,30.263,-97.766,Active
13b1d039-fce3-4f2a-a945-5545d281ef6d,bicycle,770,12.83,3,09/19/2018 06:15:00,09/19/2018 06:30:00,9,18,3,9,9,15173,14547,2018,30.251,-97.736,30.261,-97.745,Active
4ce9b80a-136b-49fc-b46a-1eb8e4ceb6d7,bicycle,711,11.85,2448,08/28/2018 08:30:00,08/28/2018 08:30:00,8,8,2,9,9,14070,14706,2018,30.251,-97.754,30.266,-97.743,Active
1992db2a-d546-4f10-8b36-1532c5e0fd31,bicycle,1165,19.42,0,06/09/2018 10:45:00,06/09/2018 11:15:00,9,10,4,1,1,15338,15338,2018,30.27,-97.734,30.27,-97.734,Active
85f0cbe6-8b30-4776-8ba4-ae9daff2eca3,bicycle,660,11,1124,08/10/2018 10:45:00,08/10/2018 11:00:00,10,10,1,9,5,14389,13918,2018,30.261,-97.749,30.264,-97.756,Active
a249412c-2744-41fb-ad26-e6ade42b1007,bicycle,597,9.95,2117,09/22/2018 02:15:00,09/22/2018 02:30:00,9,2,6,9,5,14706,13760,2018,30.266,-97.743,30.262,-97.757,Active
20db6bbc-0477-40cf-be2d-c38e78730297,bicycle,60,1,29,10/13/2018 10:15:00,10/13/2018 10:15:00,10,22,6,9,9,14714,14714,2018,30.285,-97.742,30.285,-97.743,Active
fc0851a7-6e15-4b96-a618-25ce006260af,bicycle,300,5,387,06/10/2018 15:45:00,06/10/2018 15:45:00,10,15,6,9,9,15328,15329,2018,30.247,-97.733,30.249,-97.735,Active
7d96eac1-4d83-4cb6-a93a-481c295dac2b,bicycle,180,3,439,09/24/2018 04:45:00,09/24/2018 04:45:00,9,16,1,9,9,14385,14226,2018,30.25,-97.749,30.248,-97.75,Active
1ae4f129-d5c1-4d70-b3e0-641db60aebac,bicycle,3449,57.48,30,09/30/2018 07:15:00,09/30/2018 08:15:00,9,19,7,9,9,14389,14078,2018,30.261,-97.749,30.269,-97.753,Active
648d04fc-5254-4650-99d2-5e8ced799403,bicycle,1380,23,1143,04/09/2018 14:15:00,04/09/2018 14:45:00,9,14,2,9,9,14546,14233,2018,30.258,-97.746,30.264,-97.749,Active
0c7c9498-cd12-4a4b-8814-bc44fb9a06c0,bicycle,12096,201.6,41788,02/09/2018 13:00:00,02/09/2018 16:30:00,9,13,7,9,9,14549,14864,2018,30.266,-97.745,30.266,-97.74,Active
68c00f86-17ca-4bed-a48c-8564292ef27a,bicycle,180,3,12,10/14/2018 03:45:00,10/14/2018 03:45:00,10,15,7,5,5,13445,13445,2018,30.263,-97.763,30.263,-97.763,Active
8dadc1d3-be7d-4577-8509-1eb22a8f6cff,bicycle,2731,45.52,7851,09/24/2018 10:30:00,09/24/2018 11:15:00,9,10,1,9,9,14545,14075,2018,30.258,-97.747,30.263,-97.753,Active
f8b99086-1d98-435f-851d-79ad0318e2c0,bicycle,660,11,0,04/10/2018 22:45:00,04/10/2018 23:00:00,10,22,4,1,1,16285,16285,2018,30.274,-97.72,30.274,-97.72,Active
164a87ee-469b-47d1-8431-b20de4f0d57a,bicycle,900,15,37,08/26/2018 07:30:00,08/26/2018 07:45:00,8,19,7,9,9,14391,14391,2018,30.265,-97.749,30.265,-97.749,Active
7c941f7e-3d85-4586-a2aa-4c880ba31023,bicycle,600,10,898,08/30/2018 07:45:00,08/30/2018 07:45:00,8,19,4,9,9,14390,14705,2018,30.264,-97.749,30.262,-97.744,Active
27c33c5f-c1a7-4c13-94be-fa4bdf57cf07,bicycle,33,0.55,62,09/18/2018 11:30:00,09/18/2018 11:30:00,9,11,2,5,5,13288,13288,2018,30.264,-97.764,30.264,-97.764,Active
fc0851a7-6e15-4b96-a618-25ce006260af,bicycle,180,3,897,09/16/2018 09:45:00,09/16/2018 09:45:00,9,9,7,5,5,12808,13282,2018,30.247,-97.772,30.251,-97.765,Active
20db6bbc-0477-40cf-be2d-c38e78730297,bicycle,600,10,1409,10/09/2018 22:00:00,10/09/2018 22:00:00,9,22,1,9,9,15018,15019,2018,30.258,-97.738,30.26,-97.738,Active
3d28b8e3-c57e-4474-beae-418b8d43f2ea,bicycle,262,4.37,404,09/19/2018 01:00:00,09/19/2018 01:00:00,9,1,3,9,9,15021,14864,2018,30.266,-97.738,30.266,-97.741,Active
5f358158-601f-4741-bc4d-d3834a8b629f,bicycle,3215,53.58,4331,12/10/2018 21:30:00,12/10/2018 22:30:00,10,21,5,9,9,14232,14385,2018,30.261,-97.75,30.251,-97.749,Active
a527b54e-46c6-4895-95a8-59d8cf083566,bicycle,2340,39,11348,08/25/2018 03:30:00,08/25/2018 04:15:00,8,15,6,9,9,13917,13917,2018,30.261,-97.755,30.261,-97.755,Active
9b8c79d1-2950-47c4-81d8-ee75242ed99a,bicycle,1320,22,579,05/09/2018 14:30:00,05/09/2018 14:45:00,9,14,3,9,9,13764,13764,2018,30.272,-97.757,30.272,-97.757,Active
51c97da3-0bf1-42a0-8d72-828802282de7,bicycle,260,4.33,736,09/20/2018 12:45:00,09/20/2018 01:00:00,9,12,4,9,9,14225,14069,2018,30.245,-97.751,30.249,-97.753,Active
6954ea93-e640-4c6f-84cf-42f503a3bd26,bicycle,300,5,864,09/18/2018 08:45:00,09/18/2018 08:45:00,9,8,2,6,9,13069,14705,2018,30.493,-97.77,30.262,-97.743,Active
cbcb3ab2-0016-42e5-93c2-d08e2ba3e7dc,bicycle,1320,22,295,04/09/2018 16:00:00,04/09/2018 16:15:00,9,16,2,9,9,14544,14545,2018,30.254,-97.744,30.256,-97.746,Active
747b479f-806e-4d6f-9a34-682b32270f72,bicycle,3793,63.22,475,10/25/2018 04:30:00,10/25/2018 05:30:00,10,16,4,9,9,14705,14546,2018,30.264,-97.744,30.26,-97.745,Active
c0aecaca-0c24-4ffa-9449-fc877a6badca,bicycle,657,10.95,2274,09/14/2018 03:15:00,09/14/2018 03:30:00,9,15,5,9,9,14553,15021,2018,30.276,-97.744,30.264,-97.74,Active
0f2d483b-b82c-4764-afdd-b66b2fd388c4,bicycle,589,9.82,80,09/15/2018 01:45:00,09/15/2018 02:00:00,9,13,6,9,9,14548,14550,2018,30.265,-97.746,30.268,-97.745,Active
4def2147-eed4-4180-b5c4-c02630ab8484,bicycle,540,9,485,02/09/2018 18:15:00,02/09/2018 18:30:00,9,18,7,9,9,14544,14546,2018,30.255,-97.747,30.259,-97.746,Active
17093c68-3157-4386-94d7-8b2c4dd00051,bicycle,180,3,54,09/17/2018 06:15:00,09/17/2018 06:15:00,9,18,1,9,9,14077,14077,2018,30.267,-97.752,30.267,-97.752,Active
be9797cd-ee27-4ffa-8af5-47efb148e2a1,bicycle,960,16,1483,03/09/2018 12:00:00,03/09/2018 12:15:00,9,12,1,9,9,14385,14384,2018,30.251,-97.749,30.249,-97.749,Active
1413be77-d26e-4905-bbfa-7cb4d7344c7f,bicycle,7645,127.42,3982,02/09/2018 15:45:00,02/09/2018 18:00:00,9,15,7,8,8,13289,13289,2018,30.265,-97.765,30.266,-97.765,Active
f8d74de9-86aa-4175-b39f-64a128e32616,bicycle,180,3,0,09/14/2018 11:00:00,09/14/2018 11:00:00,9,11,5,9,9,15019,15019,2018,30.26,-97.738,30.26,-97.738,Active
fa2ddbfb-381c-4df7-9899-71e9d1ef17c8,bicycle,1072,17.87,1557,01/09/2018 12:30:00,01/09/2018 13:00:00,9,12,6,9,9,14384,14546,2018,30.248,-97.75,30.259,-97.746,Active
497be521-1d1a-456a-b15a-a6c8597b2a4d,bicycle,1080,18,2188,01/09/2018 16:00:00,01/09/2018 16:15:00,9,16,6,9,8,14078,13289,2018,30.27,-97.754,30.265,-97.765,Active
fefc1ca2-13bf-4307-9f45-66fe237984f4,bicycle,240,4,430,08/24/2018 12:30:00,08/24/2018 12:45:00,8,0,5,9,9,14707,15022,2018,30.267,-97.742,30.266,-97.738,Active
d54acd02-c1e9-46fe-ae77-6924264f39c7,bicycle,1199,19.98,2652,09/22/2018 07:15:00,09/22/2018 07:30:00,9,19,6,9,9,15019,14079,2018,30.262,-97.738,30.272,-97.752,Active
a9f4075e-a6df-4d24-acfb-158d5ee93010,bicycle,56,0.93,0,09/20/2018 10:45:00,09/20/2018 10:45:00,9,10,4,5,5,13600,13442,2018,30.257,-97.76,30.255,-97.762,Active
3cc50f45-971c-468b-a1e0-8059fae0d9a7,bicycle,1522,25.37,1399,08/25/2018 12:45:00,08/25/2018 01:15:00,8,0,6,9,9,14390,14388,2018,30.262,-97.748,30.258,-97.748,Active
11a91f5f-e136-4248-b906-5bc56dcb8958,bicycle,60,1,18,09/28/2018 12:30:00,09/28/2018 12:30:00,9,12,5,9,9,14075,14075,2018,30.262,-97.754,30.262,-97.754,Active
43068b19-7168-4567-91be-0647937ddf3c,bicycle,1,0.02,0,02/09/2018 18:30:00,02/09/2018 18:30:00,9,18,7,9,9,15016,15016,2018,30.254,-97.738,30.254,-97.738,Active
0d04afba-92bc-4837-90fe-d812751ecd8f,bicycle,360,6,151,10/14/2018 02:00:00,10/14/2018 02:00:00,10,14,7,5,5,13442,13759,2018,30.256,-97.761,30.26,-97.758,Active
843a12e7-119f-4a50-b12a-bc8a7d54312c,bicycle,892,14.87,944,09/19/2018 07:45:00,09/19/2018 08:00:00,9,7,3,9,9,14389,13919,2018,30.261,-97.749,30.265,-97.755,Active
fd206bf6-d975-4706-8953-13c533b33b09,bicycle,1661,27.68,2041,05/09/2018 19:15:00,05/09/2018 19:45:00,9,19,3,9,9,13917,14075,2018,30.261,-97.755,30.263,-97.754,Active
b35b5fa4-ce33-44a8-9169-4ff4411d03de,bicycle,120,2,53,05/10/2018 16:00:00,05/10/2018 16:00:00,10,16,5,5,5,13603,13761,2018,30.264,-97.759,30.264,-97.757,Active
35ae5e34-c6f7-4d68-bb30-46b07597b051,bicycle,7,0.12,0,12/10/2018 08:45:00,12/10/2018 08:45:00,10,8,5,9,9,13917,13917,2018,30.26,-97.755,30.26,-97.755,Active
9615ab7a-0df3-4ef1-aa55-6b6a95223f0a,bicycle,1560,26,3369,04/10/2018 18:00:00,04/10/2018 18:30:00,10,18,4,5,5,13602,12182,2018,30.262,-97.761,30.256,-97.782,Active
02b7820c-0b96-4308-9c84-dff1f1419247,bicycle,1980,33,1025,03/09/2018 17:45:00,03/09/2018 18:15:00,9,17,1,9,9,14075,14389,2018,30.262,-97.753,30.261,-97.749,Active
9d87f13a-faa3-49e1-b08e-cbdf497791f3,bicycle,660,11,0,10/20/2018 11:45:00,10/20/2018 12:00:00,10,11,6,5,5,12972,12972,2018,30.262,-97.769,30.262,-97.769,Active
51c97da3-0bf1-42a0-8d72-828802282de7,bicycle,2057,34.28,327,09/29/2018 11:30:00,09/29/2018 12:00:00,9,11,6,9,9,14874,15029,2018,30.289,-97.741,30.285,-97.739,Active
4c625334-e411-4a43-9cec-1522d989c796,bicycle,360,6,1397,08/29/2018 11:15:00,08/29/2018 11:30:00,8,11,3,5,5,13442,13602,2018,30.255,-97.762,30.261,-97.759,Active
c0aecaca-0c24-4ffa-9449-fc877a6badca,bicycle,34,0.57,22,09/21/2018 10:15:00,09/21/2018 10:15:00,9,10,5,9,9,14078,14078,2018,30.27,-97.754,30.27,-97.754,Active
5375b52c-150a-4863-ba2a-bbddc9be6bc5,bicycle,1080,18,2748,07/09/2018 15:30:00,07/09/2018 15:45:00,9,15,5,9,9,14706,14704,2018,30.265,-97.742,30.261,-97.743,Active
5a3fd4ed-746f-4740-8419-df3d21dfeac0,bicycle,1056,17.6,35,04/09/2018 04:45:00,04/09/2018 05:00:00,9,4,2,9,9,14547,14864,2018,30.261,-97.745,30.267,-97.74,Active
75c46853-438f-4bd5-9e94-ff8e45f20d85,bicycle,464,7.73,490,08/31/2018 01:00:00,08/31/2018 01:15:00,8,1,5,9,9,14549,14705,2018,30.266,-97.745,30.263,-97.745,Active
99f695fd-3556-40ad-ae0e-9229b88d8a6b,bicycle,233,3.88,276,10/09/2018 12:30:00,10/09/2018 12:30:00,9,12,1,9,9,15177,15178,2018,30.262,-97.737,30.264,-97.738,Active
2b757d72-87ee-4241-9ced-26766cb0ee6f,bicycle,60,1,77,06/09/2018 13:45:00,06/09/2018 13:45:00,9,13,4,9,9,15021,15178,2018,30.265,-97.737,30.264,-97.737,Active
cffbb3c6-0774-4d24-9d67-a0ced15c254f,bicycle,300,5,391,09/21/2018 02:45:00,09/21/2018 02:45:00,9,14,5,4,4,17263,17263,2018,30.353,-97.704,30.353,-97.704,Active
27640633-bed5-4792-9ed1-27cb855f89e1,bicycle,960,16,1622,01/09/2018 12:30:00,01/09/2018 13:00:00,9,12,6,9,9,14384,14546,2018,30.248,-97.75,30.259,-97.746,Active
f07f9088-3b2b-426a-b6df-77abc4993b20,bicycle,2045,34.08,5895,10/09/2018 10:45:00,10/09/2018 11:15:00,9,10,1,5,3,13441,15958,2018,30.254,-97.762,30.247,-97.724,Active
29b415c7-ac27-4551-b5cd-bccad8895115,bicycle,4485,74.75,0,04/12/2018 17:00:00,04/12/2018 18:15:00,12,17,2,9,3,14388,15965,2018,30.258,-97.749,30.262,-97.724,Active
4d9d8c45-f828-457c-847e-a9ae8361f5e3,bicycle,1080,18,2642,04/10/2018 18:00:00,04/10/2018 18:15:00,10,18,4,5,9,13445,14230,2018,30.264,-97.763,30.257,-97.75,Active
1992db2a-d546-4f10-8b36-1532c5e0fd31,bicycle,1560,26,4973,09/17/2018 01:45:00,09/17/2018 02:15:00,9,13,1,9,9,14389,14389,2018,30.261,-97.747,30.261,-97.749,Active
